373.22623828647926; 1.0721673052249703
434.80589022757704; 1.0527267965879594
511.1111111111111; 0.6337183230471484
599.4645247657295; 0.3187690651773874
725.301204819277; 0.12958195196964042
950.2008032128515; 0.0316862912781635
1349.1298527443107; 0.003823757472576185
373.22623828647926; 1.1822665163655284
434.80589022757704; 1.1992768526101456
509.7724230254351; 0.7219697171748791
600.8032128514056; 0.357260932132066
723.962516733601; 0.14058559389477984
950.2008032128515; 0.03437547980475818
1350.4685408299868; 0.004803170450849622
373.22623828647926; 0.956608549084583
434.80589022757704; 0.909151861986645
509.7724230254351; 0.5473132506801456
600.8032128514056; 0.2798036989889276
725.301204819277; 0.11561554102343737
950.2008032128515; 0.028735488201696156
1350.4685408299868; 0.0028056754545666665
