428.3132530120482; 2.627728065517944
436.7469879518073; 2.0309176209047344
639.1566265060242; 0.8791357562441734
634.9397590361446; 0.6794661601225376
841.5662650602411; 0.24244620170823283
841.5662650602411; 0.18144343483121048
1027.1084337349398; 0.08111308307896864
1031.3253012048194; 0.055113595095367285
1233.7349397590363; 0.027137287366099657
1229.5180722891566; 0.01966555890134028
1423.4939759036145; 0.011014328928082085
1448.7951807228917; 0.007728796779070155
1655.4216867469881; 0.004767840060099483
1663.855421686747; 0.0032395859777142066
1798.7951807228917; 0.0021314312488729488
1798.7951807228917; 0.001495633467881844
2051.8072289156626; 0.001016232329372433
2051.8072289156626; 0.0006904954786310684
2250; 0.0005336699231206312
2254.2168674698796; 0.000362610653435665
2418.674698795181; 0.00027137287366099655
2422.8915662650606; 0.0001785452298523707
2637.9518072289156; 0.00013799397974013417
2642.1686746987953; 0.00009376223953405636
2844.5783132530123; 0.00007728796779070163
2823.493975903615; 0.00005251455869842248
2987.9518072289156; 0.00004191578676886829
3080.7228915662654; 0.000028480358684358048
3232.530120481928; 0.000023476284862679476
3224.0963855421687; 0.000015951341129587702
3409.638554216868; 0.00001314864859850402
3447.590361445784; 0.000009226457063411746
3620.4819277108436; 0.000007854253154040612
3645.7831325301213; 0.000005167574104914816
3852.409638554217; 0.000004399027159972236
3839.759036144579; 0.0000029889900926610857
4037.9518072289166; 0.0000027137287366099713
4063.2530120481933; 0.000001785452298523707
4185.5421686746995; 0.0000016210268552735172
4240.361445783134; 0.000001000000000000002
